elemento insertado, costo promedio, costo real, costo real promedio
689,3,913,1
690,3,914,1
691,3,915,1
692,3,916,1
693,3,917,1
694,3,918,1
695,3,919,1
696,3,920,1
697,3,921,1
698,3,922,1
699,3,923,1
700,3,924,1
701,3,925,1
702,3,926,1
703,3,927,1
704,3,928,1
705,3,929,1
706,3,930,1
707,3,931,1
708,3,932,1
709,3,933,1
710,3,934,1
711,3,935,1
712,3,936,1
713,3,937,1
714,3,938,1
715,3,939,1
716,3,940,1
717,3,941,1
718,3,942,1
719,3,943,1
720,3,944,1
721,3,945,1
722,3,946,1
723,3,947,1
724,3,948,1
725,3,949,1
726,3,950,1
727,3,951,1
728,3,952,1
729,3,953,1
730,3,954,1
731,3,955,1
732,3,956,1
733,3,957,1
734,3,958,1
735,3,959,1
736,3,960,1
737,3,961,1
738,3,962,1
739,3,963,1
740,3,964,1
741,3,965,1
742,3,966,1
743,3,967,1
744,3,968,1
745,3,969,1
746,3,970,1
747,3,971,1
748,3,972,1
749,3,973,1
750,3,974,1
751,3,975,1
752,3,976,1
753,3,977,1
754,3,978,1
755,3,979,1
756,3,980,1
757,3,981,1
758,3,982,1
759,3,983,1
760,3,984,1
761,3,985,1
762,3,986,1
763,3,987,1
764,3,988,1
765,3,989,1
766,3,990,1
767,3,991,1
768,3,992,1
769,3,993,1
770,3,994,1
771,3,995,1
772,3,996,1
773,3,997,1
774,3,998,1
775,3,999,1
776,3,1000,1
777,3,1001,1
778,3,1002,1
779,3,1003,1
780,3,1004,1
781,3,1005,1
782,3,1006,1
783,3,1007,1
784,3,1008,1
785,3,1009,1
786,3,1010,1
787,3,1011,1
788,3,1012,1
789,3,1013,1
790,3,1014,1
791,3,1015,1
792,3,1016,1
793,3,1017,1
794,3,1018,1
795,3,1019,1
796,3,1020,1
797,3,1021,1
798,3,1022,1
799,3,1023,1
800,3,1024,1
801,3,1025,1
802,3,1026,1
803,3,1027,1
804,3,1028,1
805,3,1029,1
806,3,1030,1
807,3,1031,1
808,3,1032,1
809,3,1033,1
810,3,1034,1
811,3,1035,1
812,3,1036,1
813,3,1037,1
814,3,1038,1
815,3,1039,1
816,3,1040,1
817,3,1041,1
818,3,1042,1
819,3,1043,1
820,3,1044,1
821,3,1045,1
822,3,1046,1
823,3,1047,1
824,3,1048,1
825,3,1049,1
826,3,1050,1
827,3,1051,1
828,3,1052,1
829,3,1053,1
830,3,1054,1
831,3,1055,1
832,3,1056,1
833,3,1057,1
834,3,1058,1
835,3,1059,1
836,3,1060,1
837,3,1061,1
838,3,1062,1
839,3,1063,1
840,3,1064,1
841,3,1065,1
842,3,1066,1
843,3,1067,1
844,3,1068,1
845,3,1069,1
846,3,1070,1
847,3,1071,1
848,3,1072,1
849,3,1073,1
850,3,1074,1
851,3,1297,1
852,3,1298,1
853,3,1299,1
854,3,1300,1
855,3,1301,1
856,3,1302,1
857,3,1303,1
858,3,1304,1
859,3,1305,1
860,3,1306,1
861,3,1307,1
862,3,1308,1
863,3,1309,1
864,3,1310,1
865,3,1311,1
866,3,1312,1
867,3,1313,1
868,3,1314,1
869,3,1315,1
870,3,1316,1
871,3,1317,1
872,3,1318,1
873,3,1319,1
874,3,1320,1
875,3,1321,1
876,3,1322,1
877,3,1323,1
878,3,1324,1
879,3,1325,1
880,3,1326,1
881,3,1327,1
882,3,1328,1
883,3,1329,1
884,3,1330,1
885,3,1331,1
886,3,1332,1
887,3,1333,1
888,3,1334,1
889,3,1335,1
890,3,1336,1
891,3,1337,1
892,3,1338,1
893,3,1339,1
894,3,1340,1
895,3,1341,1
896,3,1342,1
897,3,1343,1
898,3,1344,1
899,3,1345,1
900,3,1346,1
901,3,1347,1
902,3,1348,1
903,3,1349,1
904,3,1350,1
905,3,1351,1
906,3,1352,1
907,3,1353,1
908,3,1354,1
909,3,1355,1
910,3,1356,1
911,3,1357,1
912,3,1358,1
913,3,1359,1
914,3,1360,1
915,3,1361,1
916,3,1362,1
917,3,1363,1
918,3,1364,1
919,3,1365,1
920,3,1366,1
921,3,1367,1
922,3,1368,1
923,3,1369,1
924,3,1370,1
925,3,1371,1
926,3,1372,1
927,3,1373,1
928,3,1374,1
929,3,1375,1
930,3,1376,1
931,3,1377,1
932,3,1378,1
933,3,1379,1
934,3,1380,1
935,3,1381,1
936,3,1382,1
937,3,1383,1
938,3,1384,1
939,3,1385,1
940,3,1386,1
941,3,1387,1
942,3,1388,1
943,3,1389,1
944,3,1390,1
945,3,1391,1
946,3,1392,1
947,3,1393,1
948,3,1394,1
949,3,1395,1
950,3,1396,1
951,3,1397,1
952,3,1398,1
953,3,1399,1
954,3,1400,1
955,3,1401,1
956,3,1402,1
957,3,1403,1
958,3,1404,1
959,3,1405,1
960,3,1406,1
961,3,1407,1
962,3,1408,1
963,3,1409,1
964,3,1410,1
965,3,1411,1
966,3,1412,1
967,3,1413,1
968,3,1414,1
969,3,1415,1
970,3,1416,1
971,3,1417,1
972,3,1418,1
973,3,1419,1
974,3,1420,1
975,3,1421,1
976,3,1422,1
977,3,1423,1
978,3,1424,1
979,3,1425,1
980,3,1426,1
981,3,1427,1
982,3,1428,1
983,3,1429,1
984,3,1430,1
985,3,1431,1
986,3,1432,1
987,3,1433,1
988,3,1434,1
989,3,1435,1
990,3,1436,1
991,3,1437,1
992,3,1438,1
993,3,1439,1
994,3,1440,1
995,3,1441,1
996,3,1442,1
997,3,1443,1
998,3,1444,1
999,3,1445,1
1000,3,1446,1
1001,3,1447,1
1002,3,1448,1
1003,3,1449,1
1004,3,1450,1
1005,3,1451,1
1006,3,1452,1
1007,3,1453,1
1008,3,1454,1
1009,3,1455,1
1010,3,1456,1
1011,3,1457,1
1012,3,1458,1
1013,3,1459,1
1014,3,1460,1
1015,3,1461,1
1016,3,1462,1
1017,3,1463,1
1018,3,1464,1
1019,3,1465,1
1020,3,1466,1
1021,3,1467,1
1022,3,1468,1
1023,3,1469,1
