elemento insertado, costo promedio, costo real, costo real promedio
689,3,908,1
690,3,909,1
691,3,910,1
692,3,911,1
693,3,912,1
694,3,913,1
695,3,914,1
696,3,915,1
697,3,916,1
698,3,917,1
699,3,918,1
700,3,919,1
701,3,920,1
702,3,921,1
703,3,922,1
704,3,923,1
705,3,924,1
706,3,925,1
707,3,926,1
708,3,927,1
709,3,928,1
710,3,929,1
711,3,930,1
712,3,931,1
713,3,932,1
714,3,933,1
715,3,934,1
716,3,935,1
717,3,936,1
718,3,937,1
719,3,938,1
720,3,939,1
721,3,940,1
722,3,941,1
723,3,942,1
724,3,943,1
725,3,944,1
726,3,945,1
727,3,946,1
728,3,947,1
729,3,948,1
730,3,949,1
731,3,950,1
732,3,951,1
733,3,952,1
734,3,953,1
735,3,954,1
736,3,955,1
737,3,956,1
738,3,957,1
739,3,958,1
740,3,959,1
741,3,960,1
742,3,961,1
743,3,962,1
744,3,963,1
745,3,964,1
746,3,965,1
747,3,966,1
748,3,967,1
749,3,968,1
750,3,969,1
751,3,970,1
752,3,971,1
753,3,972,1
754,3,973,1
755,3,974,1
756,3,975,1
757,3,976,1
758,3,977,1
759,3,978,1
760,3,979,1
761,3,980,1
762,3,981,1
763,3,982,1
764,3,983,1
765,3,984,1
766,3,985,1
767,3,986,1
768,3,987,1
769,3,988,1
770,3,989,1
771,3,990,1
772,3,991,1
773,3,992,1
774,3,993,1
775,3,994,1
776,3,995,1
777,3,996,1
778,3,997,1
779,3,998,1
780,3,999,1
781,3,1000,1
782,3,1001,1
783,3,1002,1
784,3,1003,1
785,3,1004,1
786,3,1005,1
787,3,1006,1
788,3,1007,1
789,3,1008,1
790,3,1009,1
791,3,1010,1
792,3,1011,1
793,3,1012,1
794,3,1013,1
795,3,1014,1
796,3,1015,1
797,3,1016,1
798,3,1017,1
799,3,1018,1
800,3,1019,1
801,3,1020,1
802,3,1021,1
803,3,1022,1
804,3,1023,1
805,3,1024,1
806,3,1025,1
807,3,1026,1
808,3,1027,1
809,3,1028,1
810,3,1029,1
811,3,1030,1
812,3,1031,1
813,3,1032,1
814,3,1033,1
815,3,1034,1
816,3,1035,1
817,3,1036,1
818,3,1037,1
819,3,1038,1
820,3,1039,1
821,3,1040,1
822,3,1041,1
823,3,1042,1
824,3,1043,1
825,3,1044,1
826,3,1045,1
827,3,1046,1
828,3,1277,1
829,3,1278,1
830,3,1279,1
831,3,1280,1
832,3,1281,1
833,3,1282,1
834,3,1283,1
835,3,1284,1
836,3,1285,1
837,3,1286,1
838,3,1287,1
839,3,1288,1
840,3,1289,1
841,3,1290,1
842,3,1291,1
843,3,1292,1
844,3,1293,1
845,3,1294,1
846,3,1295,1
847,3,1296,1
848,3,1297,1
849,3,1298,1
850,3,1299,1
851,3,1300,1
852,3,1301,1
853,3,1302,1
854,3,1303,1
855,3,1304,1
856,3,1305,1
857,3,1306,1
858,3,1307,1
859,3,1308,1
860,3,1309,1
861,3,1310,1
862,3,1311,1
863,3,1312,1
864,3,1313,1
865,3,1314,1
866,3,1315,1
867,3,1316,1
868,3,1317,1
869,3,1318,1
870,3,1319,1
871,3,1320,1
872,3,1321,1
873,3,1322,1
874,3,1323,1
875,3,1324,1
876,3,1325,1
877,3,1326,1
878,3,1327,1
879,3,1328,1
880,3,1329,1
881,3,1330,1
882,3,1331,1
883,3,1332,1
884,3,1333,1
885,3,1334,1
886,3,1335,1
887,3,1336,1
888,3,1337,1
889,3,1338,1
890,3,1339,1
891,3,1340,1
892,3,1341,1
893,3,1342,1
894,3,1343,1
895,3,1344,1
896,3,1345,1
897,3,1346,1
898,3,1347,1
899,3,1348,1
900,3,1349,1
901,3,1350,1
902,3,1351,1
903,3,1352,1
904,3,1353,1
905,3,1354,1
906,3,1355,1
907,3,1356,1
908,3,1357,1
909,3,1358,1
910,3,1359,1
911,3,1360,1
912,3,1361,1
913,3,1362,1
914,3,1363,1
915,3,1364,1
916,3,1365,1
917,3,1366,1
918,3,1367,1
919,3,1368,1
920,3,1369,1
921,3,1370,1
922,3,1371,1
923,3,1372,1
924,3,1373,1
925,3,1374,1
926,3,1375,1
927,3,1376,1
928,3,1377,1
929,3,1378,1
930,3,1379,1
931,3,1380,1
932,3,1381,1
933,3,1382,1
934,3,1383,1
935,3,1384,1
936,3,1385,1
937,3,1386,1
938,3,1387,1
939,3,1388,1
940,3,1389,1
941,3,1390,1
942,3,1391,1
943,3,1392,1
944,3,1393,1
945,3,1394,1
946,3,1395,1
947,3,1396,1
948,3,1397,1
949,3,1398,1
950,3,1399,1
951,3,1400,1
952,3,1401,1
953,3,1402,1
954,3,1403,1
955,3,1404,1
956,3,1405,1
957,3,1406,1
958,3,1407,1
959,3,1408,1
960,3,1409,1
961,3,1410,1
962,3,1411,1
963,3,1412,1
964,3,1413,1
965,3,1414,1
966,3,1415,1
967,3,1416,1
968,3,1417,1
969,3,1418,1
970,3,1419,1
971,3,1420,1
972,3,1421,1
973,3,1422,1
974,3,1423,1
975,3,1424,1
976,3,1425,1
977,3,1426,1
978,3,1427,1
979,3,1428,1
980,3,1429,1
981,3,1430,1
982,3,1431,1
983,3,1432,1
984,3,1433,1
985,3,1434,1
986,3,1435,1
987,3,1436,1
988,3,1437,1
989,3,1438,1
990,3,1439,1
991,3,1440,1
992,3,1441,1
993,3,1442,1
994,3,1443,1
995,3,1444,1
996,3,1445,1
997,3,1446,1
998,3,1447,1
999,3,1448,1
1000,3,1449,1
1001,3,1450,1
1002,3,1451,1
1003,3,1452,1
1004,3,1453,1
1005,3,1454,1
1006,3,1455,1
1007,3,1456,1
1008,3,1457,1
1009,3,1458,1
1010,3,1459,1
1011,3,1460,1
1012,3,1461,1
1013,3,1462,1
1014,3,1463,1
1015,3,1464,1
1016,3,1465,1
1017,3,1466,1
1018,3,1467,1
1019,3,1468,1
1020,3,1469,1
1021,3,1470,1
1022,3,1471,1
1023,3,1472,1
1024,3,1473,1
1025,3,1474,1
1026,3,1475,1
1027,3,1476,1
1028,3,1477,1
1029,3,1478,1
1030,3,1479,1
1031,3,1480,1
1032,3,1481,1
1033,3,1482,1
1034,3,1483,1
1035,3,1484,1
1036,3,1485,1
1037,3,1486,1
1038,3,1487,1
1039,3,1488,1
1040,3,1489,1
1041,3,1490,1
1042,3,1491,1
1043,3,1492,1
1044,3,1493,1
1045,3,1494,1
1046,3,1495,1
1047,3,1496,1
1048,3,1497,1
1049,3,1498,1
1050,3,1499,1
1051,3,1500,1
1052,3,1501,1
1053,3,1502,1
1054,3,1503,1
1055,3,1504,1
1056,3,1505,1
1057,3,1506,1
1058,3,1507,1
1059,3,1508,1
1060,3,1509,1
1061,3,1510,1
1062,3,1511,1
1063,3,1512,1
1064,3,1513,1
1065,3,1514,1
1066,3,1515,1
1067,3,1516,1
1068,3,1517,1
1069,3,1518,1
1070,3,1519,1
1071,3,1520,1
1072,3,1521,1
1073,3,1522,1
1074,3,1523,1
1075,3,1524,1
1076,3,1525,1
1077,3,1526,1
1078,3,1527,1
1079,3,1528,1
1080,3,1529,1
1081,3,1530,1
1082,3,1531,1
1083,3,1532,1
1084,3,1533,1
1085,3,1534,1
1086,3,1535,1
1087,3,1536,1
1088,3,1537,1
1089,3,1538,1
1090,3,1539,1
1091,3,1540,1
1092,3,1541,1
1093,3,1542,1
1094,3,1543,1
1095,3,1544,1
1096,3,1545,1
1097,3,1546,1
1098,3,1547,1
1099,3,1548,1
1100,3,1549,1
1101,3,1550,1
1102,3,1551,1
1103,3,1552,1
1104,3,1553,1
1105,3,1554,1
1106,3,1555,1
1107,3,1556,1
1108,3,1557,1
1109,3,1558,1
1110,3,1559,1
1111,3,1560,1
1112,3,1561,1
1113,3,1562,1
1114,3,1563,1
1115,3,1564,1
1116,3,1565,1
1117,3,1566,1
1118,3,1567,1
1119,3,1568,1
1120,3,1569,1
1121,3,1570,1
1122,3,1571,1
1123,3,1572,1
1124,3,1573,1
1125,3,1574,1
1126,3,1575,1
1127,3,1576,1
1128,3,1577,1
1129,3,1578,1
1130,3,1579,1
1131,3,1580,1
1132,3,1581,1
1133,3,1582,1
1134,3,1583,1
1135,3,1584,1
1136,3,1585,1
1137,3,1586,1
1138,3,1587,1
1139,3,1588,1
1140,3,1589,1
1141,3,1590,1
1142,3,1591,1
1143,3,1592,1
1144,3,1593,1
1145,3,1594,1
1146,3,1595,1
1147,3,1596,1
1148,3,1597,1
1149,3,1598,1
1150,3,1599,1
1151,3,1600,1
1152,3,1601,1
1153,3,1602,1
1154,3,1603,1
1155,3,1604,1
1156,3,1605,1
1157,3,1606,1
1158,3,1607,1
1159,3,1608,1
1160,3,1609,1
1161,3,1610,1
1162,3,1611,1
1163,3,1612,1
1164,3,1613,1
1165,3,1614,1
1166,3,1615,1
1167,3,1616,1
1168,3,1617,1
1169,3,1618,1
1170,3,1619,1
1171,3,1620,1
1172,3,1621,1
1173,3,1622,1
1174,3,1623,1
1175,3,1624,1
1176,3,1625,1
1177,3,1626,1
1178,3,1627,1
1179,3,1628,1
1180,3,1629,1
1181,3,1630,1
1182,3,1631,1
1183,3,1632,1
1184,3,1633,1
1185,3,1634,1
1186,3,1635,1
1187,3,1636,1
1188,3,1637,1
1189,3,1638,1
1190,3,1639,1
1191,3,1640,1
1192,3,1641,1
1193,3,1642,1
1194,3,1643,1
1195,3,1644,1
1196,3,1645,1
1197,3,1646,1
1198,3,1647,1
1199,3,1648,1
1200,3,1649,1
1201,3,1650,1
1202,3,1651,1
1203,3,1652,1
1204,3,1653,1
1205,3,1654,1
1206,3,1655,1
1207,3,1656,1
1208,3,1657,1
1209,3,1658,1
1210,3,1659,1
1211,3,1660,1
1212,3,1661,1
1213,3,1662,1
1214,3,1663,1
1215,3,1664,1
1216,3,1665,1
1217,3,1666,1
1218,3,1667,1
1219,3,1668,1
1220,3,1669,1
1221,3,1670,1
1222,3,1671,1
1223,3,1672,1
1224,3,1673,1
1225,3,1674,1
1226,3,1675,1
1227,3,1676,1
1228,3,1677,1
1229,3,1678,1
1230,3,1679,1
1231,3,1680,1
1232,3,1681,1
1233,3,1682,1
1234,3,1683,1
1235,3,1684,1
1236,3,1685,1
1237,3,1686,1
1238,3,1687,1
1239,3,1688,1
1240,3,1689,1
1241,3,1690,1
1242,3,1691,1
1243,3,1692,1
1244,3,1693,1
1245,3,1694,1
1246,3,1695,1
1247,3,1696,1
1248,3,1697,1
1249,3,1698,1
1250,3,1699,1
1251,3,1700,1
1252,3,1701,1
1253,3,1702,1
1254,3,1703,1
1255,3,1704,1
1256,3,1705,1
1257,3,1706,1
1258,3,1707,1
1259,3,1708,1
1260,3,1709,1
1261,3,1710,1
1262,3,1711,1
1263,3,1712,1
1264,3,1713,1
1265,3,1714,1
1266,3,1715,1
1267,3,1716,1
1268,3,1717,1
1269,3,1718,1
1270,3,1719,1
1271,3,1720,1
1272,3,1721,1
1273,3,1722,1
1274,3,1723,1
1275,3,1963,1
1276,3,1964,1
1277,3,1965,1
1278,3,1966,1
1279,3,1967,1
1280,3,1968,1
1281,3,1969,1
1282,3,1970,1
1283,3,1971,1
1284,3,1972,1
1285,3,1973,1
1286,3,1974,1
1287,3,1975,1
1288,3,1976,1
1289,3,1977,1
1290,3,1978,1
1291,3,1979,1
1292,3,1980,1
1293,3,1981,1
1294,3,1982,1
1295,3,1983,1
1296,3,1984,1
1297,3,1985,1
1298,3,1986,1
1299,3,1987,1
1300,3,1988,1
1301,3,1989,1
1302,3,1990,1
1303,3,1991,1
1304,3,1992,1
1305,3,1993,1
1306,3,1994,1
1307,3,1995,1
1308,3,1996,1
1309,3,1997,1
1310,3,1998,1
1311,3,1999,1
1312,3,2000,1
1313,3,2001,1
1314,3,2002,1
1315,3,2003,1
1316,3,2004,1
1317,3,2005,1
1318,3,2006,1
1319,3,2007,1
1320,3,2008,1
1321,3,2009,1
1322,3,2010,1
1323,3,2011,1
1324,3,2012,1
1325,3,2013,1
1326,3,2014,1
1327,3,2015,1
1328,3,2016,1
1329,3,2017,1
1330,3,2018,1
1331,3,2019,1
1332,3,2020,1
1333,3,2021,1
1334,3,2022,1
1335,3,2023,1
1336,3,2024,1
1337,3,2025,1
1338,3,2026,1
1339,3,2027,1
1340,3,2028,1
1341,3,2029,1
1342,3,2030,1
1343,3,2031,1
1344,3,2032,1
1345,3,2033,1
1346,3,2034,1
1347,3,2035,1
1348,3,2036,1
1349,3,2037,1
1350,3,2038,1
1351,3,2039,1
1352,3,2040,1
1353,3,2041,1
1354,3,2042,1
1355,3,2043,1
1356,3,2044,1
1357,3,2045,1
1358,3,2046,1
1359,3,2047,1
1360,3,2048,1
1361,3,2049,1
1362,3,2050,1
1363,3,2051,1
1364,3,2052,1
1365,3,2053,1
1366,3,2054,1
1367,3,2055,1
1368,3,2056,1
1369,3,2057,1
1370,3,2058,1
1371,3,2059,1
1372,3,2060,1
1373,3,2061,1
1374,3,2062,1
1375,3,2063,1
1376,3,2064,1
1377,3,2065,1
1378,3,2066,1
1379,3,2067,1
1380,3,2068,1
1381,3,2069,1
1382,3,2070,1
1383,3,2071,1
1384,3,2072,1
1385,3,2073,1
1386,3,2074,1
1387,3,2075,1
1388,3,2076,1
1389,3,2077,1
1390,3,2078,1
1391,3,2079,1
1392,3,2080,1
1393,3,2081,1
1394,3,2082,1
1395,3,2083,1
1396,3,2084,1
1397,3,2085,1
1398,3,2086,1
1399,3,2087,1
1400,3,2088,1
1401,3,2089,1
1402,3,2090,1
1403,3,2091,1
1404,3,2092,1
1405,3,2093,1
1406,3,2094,1
1407,3,2095,1
1408,3,2096,1
1409,3,2097,1
1410,3,2098,1
1411,3,2099,1
1412,3,2100,1
1413,3,2101,1
1414,3,2102,1
1415,3,2103,1
1416,3,2104,1
1417,3,2105,1
1418,3,2106,1
1419,3,2107,1
1420,3,2108,1
1421,3,2109,1
1422,3,2110,1
1423,3,2111,1
1424,3,2112,1
1425,3,2113,1
1426,3,2114,1
1427,3,2115,1
1428,3,2116,1
1429,3,2117,1
1430,3,2118,1
1431,3,2119,1
1432,3,2120,1
1433,3,2121,1
1434,3,2122,1
1435,3,2123,1
1436,3,2124,1
1437,3,2125,1
1438,3,2126,1
1439,3,2127,1
1440,3,2128,1
1441,3,2129,1
1442,3,2130,1
1443,3,2131,1
1444,3,2132,1
1445,3,2133,1
1446,3,2134,1
1447,3,2135,1
1448,3,2136,1
1449,3,2137,1
1450,3,2138,1
1451,3,2139,1
1452,3,2140,1
1453,3,2141,1
1454,3,2142,1
1455,3,2143,1
1456,3,2144,1
1457,3,2145,1
1458,3,2146,1
1459,3,2147,1
1460,3,2148,1
1461,3,2149,1
1462,3,2150,1
1463,3,2151,1
1464,3,2152,1
1465,3,2153,1
1466,3,2154,1
1467,3,2155,1
1468,3,2156,1
1469,3,2157,1
1470,3,2158,1
1471,3,2159,1
1472,3,2160,1
1473,3,2161,1
1474,3,2162,1
1475,3,2163,1
1476,3,2164,1
1477,3,2165,1
1478,3,2166,1
1479,3,2167,1
1480,3,2168,1
1481,3,2169,1
1482,3,2170,1
1483,3,2171,1
1484,3,2172,1
1485,3,2173,1
1486,3,2174,1
1487,3,2175,1
1488,3,2176,1
1489,3,2177,1
1490,3,2178,1
1491,3,2179,1
1492,3,2180,1
1493,3,2181,1
1494,3,2182,1
1495,3,2183,1
1496,3,2184,1
1497,3,2185,1
1498,3,2186,1
1499,3,2187,1
1500,3,2188,1
1501,3,2189,1
1502,3,2190,1
1503,3,2191,1
1504,3,2192,1
1505,3,2193,1
1506,3,2194,1
1507,3,2195,1
1508,3,2196,1
1509,3,2197,1
1510,3,2198,1
1511,3,2199,1
1512,3,2200,1
1513,3,2201,1
1514,3,2202,1
1515,3,2203,1
1516,3,2204,1
1517,3,2205,1
1518,3,2206,1
1519,3,2207,1
1520,3,2208,1
1521,3,2209,1
1522,3,2210,1
1523,3,2211,1
1524,3,2212,1
1525,3,2213,1
1526,3,2214,1
1527,3,2215,1
1528,3,2216,1
1529,3,2217,1
1530,3,2218,1
1531,3,2219,1
1532,3,2220,1
1533,3,2221,1
1534,3,2222,1
1535,3,2223,1
1536,3,2224,1
1537,3,2225,1
1538,3,2226,1
1539,3,2227,1
1540,3,2228,1
1541,3,2229,1
1542,3,2230,1
1543,3,2231,1
1544,3,2232,1
1545,3,2233,1
1546,3,2234,1
1547,3,2235,1
1548,3,2236,1
1549,3,2237,1
1550,3,2238,1
1551,3,2239,1
1552,3,2240,1
1553,3,2241,1
1554,3,2242,1
1555,3,2243,1
1556,3,2244,1
1557,3,2245,1
1558,3,2246,1
1559,3,2247,1
1560,3,2248,1
1561,3,2249,1
1562,3,2250,1
1563,3,2251,1
1564,3,2252,1
1565,3,2253,1
1566,3,2254,1
1567,3,2255,1
1568,3,2256,1
1569,3,2257,1
1570,3,2258,1
1571,3,2259,1
1572,3,2260,1
1573,3,2261,1
